settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.59	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemFees	FBA Weight Handling Fee	-85.00	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-7.65	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-7.65	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemFees	Fixed closing fee	-27.00	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	ItemFees	Fixed closing fee IGST	-4.86	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	Promotion	Shipping discount	-33.90	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	171-4344342-3605130	171-4344342-3605130		T6v6vVr59	Amazon.in	Promotion	Shipping tax discount	-6.10	AFN	25.07.2026	25.07.2026 16:09:09 UTC	65360285710002			Murli Krishna Blue FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemPrice	Principal	846.61	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemPrice	Product Tax	152.39	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemTCS	TCS-IGST	-4.02	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.81	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemFees	FBA Weight Handling Fee	-65.00	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-5.85	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-5.85	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemFees	Fixed closing fee	-27.00	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	ItemFees	Fixed closing fee IGST	-4.86	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	Promotion	Promo rebates	-42.33	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	PLM-609272bb-537d-4dd0-bd17-3c957956407d
27547710572						Order	408-6464429-0747510	408-6464429-0747510		Tw6NTvLw9	Amazon.in	Promotion	Product tax discount	-7.62	AFN	23.07.2026	23.07.2026 13:33:55 UTC	65407452105922			Cow Silver 2 Inches FBA	1	PLM-609272bb-537d-4dd0-bd17-3c957956407d
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemPrice	Principal	1269.50	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemPrice	Product Tax	228.50	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemTCS	TCS-SGST	-3.02	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemTCS	TCS-CGST	-3.02	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemTDS	TDS (Section 194-O)	-1.22	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemFees	Commission	-241.93	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemFees	Commission IGST	-43.55	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemFees	Fixed closing fee	-76.00	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	ItemFees	Fixed closing fee IGST	-13.68	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	Promotion	Promo rebates	-63.48	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	PLM-609272bb-537d-4dd0-bd17-3c957956407d
27547710572						Order	402-9990262-1461954			D2VC23yQJ	Amazon.in	Promotion	Product tax discount	-11.42	MFN	24.07.2026	24.07.2026 18:49:41 UTC	65368195888522			EQ-OB5A-TIA2	1	PLM-609272bb-537d-4dd0-bd17-3c957956407d
27547710572						Order	407-4817966-1781113			D5dLCz3VJ	Amazon.in	ItemPrice	Principal	636.44	MFN	22.07.2026	22.07.2026 17:44:18 UTC	65197196115522			MCCowandcalf2	1	
27547710572						Order	407-4817966-1781113			D5dLCz3VJ	Amazon.in	ItemPrice	Product Tax	114.56	MFN	22.07.2026	22.07.2026 17:44:18 UTC	65197196115522			MCCowandcalf2	1	
27547710572						Order	407-4817966-1781113			D5dLCz3VJ	Amazon.in	ItemTCS	TCS-SGST	-1.59	MFN	22.07.2026	22.07.2026 17:44:18 UTC	65197196115522			MCCowandcalf2	1	
27547710572						Order	407-4817966-1781113			D5dLCz3VJ	Amazon.in	ItemTCS	TCS-CGST	-1.59	MFN	22.07.2026	22.07.2026 17:44:18 UTC	65197196115522			MCCowandcalf2	1	
27547710572						Order	407-4817966-1781113			D5dLCz3VJ	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.65	MFN	22.07.2026	22.07.2026 17:44:18 UTC	65197196115522			MCCowandcalf2	1	
27547710572						Order	407-4817966-1781113			D5dLCz3VJ	Amazon.in	ItemFees	Fixed closing fee	-45.00	MFN	22.07.2026	22.07.2026 17:44:18 UTC	65197196115522			MCCowandcalf2	1	
27547710572						Order	407-4817966-1781113			D5dLCz3VJ	Amazon.in	ItemFees	Fixed closing fee IGST	-8.10	MFN	22.07.2026	22.07.2026 17:44:18 UTC	65197196115522			MCCowandcalf2	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemPrice	Principal	583.90	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemPrice	Product Tax	105.10	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemTCS	TCS-SGST	-1.39	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemTCS	TCS-CGST	-1.39	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.56	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemFees	FBA Weight Handling Fee	-54.00	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-4.86	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-4.86	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemFees	Fixed closing fee	-27.00	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	ItemFees	Fixed closing fee IGST	-4.86	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	Promotion	Promo rebates	-29.20	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	PLM-609272bb-537d-4dd0-bd17-3c957956407d
27547710572						Order	406-8622826-7241140	406-8622826-7241140		Tnq2JM0T9	Amazon.in	Promotion	Product tax discount	-5.25	AFN	24.07.2026	24.07.2026 23:38:36 UTC	65420118695042			Murli Krishna Black FBA	1	PLM-609272bb-537d-4dd0-bd17-3c957956407d
27547710572						Order	407-6708367-0430769			DLJSC63MJ	Amazon.in	ItemPrice	Principal	846.61	MFN	23.07.2026	23.07.2026 05:01:10 UTC	65198268712042			C5-JJZ0-UOIB	1	
27547710572						Order	407-6708367-0430769			DLJSC63MJ	Amazon.in	ItemPrice	Product Tax	152.39	MFN	23.07.2026	23.07.2026 05:01:10 UTC	65198268712042			C5-JJZ0-UOIB	1	
27547710572						Order	407-6708367-0430769			DLJSC63MJ	Amazon.in	ItemTCS	TCS-IGST	-4.23	MFN	23.07.2026	23.07.2026 05:01:10 UTC	65198268712042			C5-JJZ0-UOIB	1	
27547710572						Order	407-6708367-0430769			DLJSC63MJ	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.85	MFN	23.07.2026	23.07.2026 05:01:10 UTC	65198268712042			C5-JJZ0-UOIB	1	
27547710572						Order	407-6708367-0430769			DLJSC63MJ	Amazon.in	ItemFees	Fixed closing fee	-45.00	MFN	23.07.2026	23.07.2026 05:01:10 UTC	65198268712042			C5-JJZ0-UOIB	1	
27547710572						Order	407-6708367-0430769			DLJSC63MJ	Amazon.in	ItemFees	Fixed closing fee IGST	-8.10	MFN	23.07.2026	23.07.2026 05:01:10 UTC	65198268712042			C5-JJZ0-UOIB	1	
27547710572						Order	171-9758522-4061127			DLx4R9F4J	Amazon.in	ItemPrice	Principal	636.44	MFN	23.07.2026	23.07.2026 22:56:20 UTC	65225506131002			MCCowandcalf2	1	
27547710572						Order	171-9758522-4061127			DLx4R9F4J	Amazon.in	ItemPrice	Product Tax	114.56	MFN	23.07.2026	23.07.2026 22:56:20 UTC	65225506131002			MCCowandcalf2	1	
27547710572						Order	171-9758522-4061127			DLx4R9F4J	Amazon.in	ItemTCS	TCS-IGST	-3.18	MFN	23.07.2026	23.07.2026 22:56:20 UTC	65225506131002			MCCowandcalf2	1	
27547710572						Order	171-9758522-4061127			DLx4R9F4J	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.64	MFN	23.07.2026	23.07.2026 22:56:20 UTC	65225506131002			MCCowandcalf2	1	
27547710572						Order	171-9758522-4061127			DLx4R9F4J	Amazon.in	ItemFees	Fixed closing fee	-45.00	MFN	23.07.2026	23.07.2026 22:56:20 UTC	65225506131002			MCCowandcalf2	1	
27547710572						Order	171-9758522-4061127			DLx4R9F4J	Amazon.in	ItemFees	Fixed closing fee IGST	-8.10	MFN	23.07.2026	23.07.2026 22:56:20 UTC	65225506131002			MCCowandcalf2	1	
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	ItemPrice	Product Tax	-228.50	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	ItemPrice	Principal	-1269.50	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	ItemTCS	TCS-SGST	3.02	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	ItemTCS	TCS-CGST	3.02	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	ItemFees	Commission	241.93	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	ItemFees	Commission IGST	43.55	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	ItemFees	Fixed closing fee	76.00	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	ItemFees	Fixed closing fee IGST	13.68	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	Promotion	Product tax discount	11.42	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		PLM-609272bb-537d-4dd0-bd17-3c957956407d
27547710572						Refund	402-9990262-1461954		amzn1:crow:R8BrldF8S1CGlQkRPPv8wQ		Amazon.in	Promotion	Promo rebates	63.48	MFN	24.07.2026	24.07.2026 20:22:38 UTC	65368195888522		460551651804001	EQ-OB5A-TIA2		PLM-609272bb-537d-4dd0-bd17-3c957956407d
27547710572						Refund	408-9783549-2438704		amzn1:crow:CK+xhM0pQR2GvLd9YoWR4g		Amazon.in	ItemPrice	Product Tax	-152.38	MFN	22.07.2026	22.07.2026 17:09:35 UTC	65138366433562		460088614582001	AL-I5H7-WTFG		
27547710572						Refund	408-9783549-2438704		amzn1:crow:CK+xhM0pQR2GvLd9YoWR4g		Amazon.in	ItemPrice	Principal	-846.62	MFN	22.07.2026	22.07.2026 17:09:35 UTC	65138366433562		460088614582001	AL-I5H7-WTFG		
27547710572						Refund	408-9783549-2438704		amzn1:crow:CK+xhM0pQR2GvLd9YoWR4g		Amazon.in	ItemTCS	TCS-SGST	2.12	MFN	22.07.2026	22.07.2026 17:09:35 UTC	65138366433562		460088614582001	AL-I5H7-WTFG		
27547710572						Refund	408-9783549-2438704		amzn1:crow:CK+xhM0pQR2GvLd9YoWR4g		Amazon.in	ItemTCS	TCS-CGST	2.12	MFN	22.07.2026	22.07.2026 17:09:35 UTC	65138366433562		460088614582001	AL-I5H7-WTFG		
27547710572						Refund	408-9783549-2438704		amzn1:crow:CK+xhM0pQR2GvLd9YoWR4g		Amazon.in	ItemFees	Refund commission	-95.00	MFN	22.07.2026	22.07.2026 17:09:35 UTC	65138366433562		460088614582001	AL-I5H7-WTFG		
27547710572						Refund	408-9783549-2438704		amzn1:crow:CK+xhM0pQR2GvLd9YoWR4g		Amazon.in	ItemFees	Refund commission IGST	-17.10	MFN	22.07.2026	22.07.2026 17:09:35 UTC	65138366433562		460088614582001	AL-I5H7-WTFG		
27547710572						Refund	171-9251178-4129928		amzn1:crow:QZtKKLR1RzONefnRfVr7vg		Amazon.in	ItemPrice	Product Tax	-152.39	MFN	25.07.2026	25.07.2026 12:26:49 UTC	65098415634482		459949923112001	C5-JJZ0-UOIB		
